<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
GDAX.BTC-USD,D,20210221,000000,57489.1600000
GDAX.BTC-USD,D,20210222,000000,54142.1300000
GDAX.BTC-USD,D,20210223,000000,48899.9900000
GDAX.BTC-USD,D,20210224,000000,49737.8200000
GDAX.BTC-USD,D,20210225,000000,47058.4800000
GDAX.BTC-USD,D,20210226,000000,46326.2000000
GDAX.BTC-USD,D,20210227,000000,46180.7500000
GDAX.BTC-USD,D,20210228,000000,45231.7500000
GDAX.BTC-USD,D,20210301,000000,49639.4000000
GDAX.BTC-USD,D,20210302,000000,48511.6000000
GDAX.BTC-USD,D,20210303,000000,50360.0000000
GDAX.BTC-USD,D,20210304,000000,48368.5200000
GDAX.BTC-USD,D,20210305,000000,48769.4700000
GDAX.BTC-USD,D,20210306,000000,48909.8400000
GDAX.BTC-USD,D,20210307,000000,50978.6100000
GDAX.BTC-USD,D,20210308,000000,52415.2300000
GDAX.BTC-USD,D,20210309,000000,54916.3800000
GDAX.BTC-USD,D,20210310,000000,55890.6900000
GDAX.BTC-USD,D,20210311,000000,57815.4700000
GDAX.BTC-USD,D,20210312,000000,57225.9100000
GDAX.BTC-USD,D,20210313,000000,61178.5000000
GDAX.BTC-USD,D,20210314,000000,58972.7000000
GDAX.BTC-USD,D,20210315,000000,55636.1500000
GDAX.BTC-USD,D,20210316,000000,56927.1100000
GDAX.BTC-USD,D,20210317,000000,58925.5400000
GDAX.BTC-USD,D,20210318,000000,57644.9500000
GDAX.BTC-USD,D,20210319,000000,58039.6600000
GDAX.BTC-USD,D,20210320,000000,58116.7000000
GDAX.BTC-USD,D,20210321,000000,57363.3200000
GDAX.BTC-USD,D,20210322,000000,54110.0700000
GDAX.BTC-USD,D,20210323,000000,54345.5400000
GDAX.BTC-USD,D,20210324,000000,52276.1600000
GDAX.BTC-USD,D,20210325,000000,51325.0100000
GDAX.BTC-USD,D,20210326,000000,55072.4400000
GDAX.BTC-USD,D,20210327,000000,55856.5300000
GDAX.BTC-USD,D,20210328,000000,55778.8200000
GDAX.BTC-USD,D,20210329,000000,57613.4800000
GDAX.BTC-USD,D,20210330,000000,58786.4600000
GDAX.BTC-USD,D,20210331,000000,58800.0000000
GDAX.BTC-USD,D,20210401,000000,58726.4800000
GDAX.BTC-USD,D,20210402,000000,58981.0400000
GDAX.BTC-USD,D,20210403,000000,57094.3400000
GDAX.BTC-USD,D,20210404,000000,58215.9400000
GDAX.BTC-USD,D,20210405,000000,59123.0200000
GDAX.BTC-USD,D,20210406,000000,58019.9800000
GDAX.BTC-USD,D,20210407,000000,55955.7500000
GDAX.BTC-USD,D,20210408,000000,58083.1000000
GDAX.BTC-USD,D,20210409,000000,58092.6800000
GDAX.BTC-USD,D,20210410,000000,59778.6000000
GDAX.BTC-USD,D,20210411,000000,59985.2600000
GDAX.BTC-USD,D,20210412,000000,59839.8200000
GDAX.BTC-USD,D,20210413,000000,63588.2200000
GDAX.BTC-USD,D,20210414,000000,62971.8000000
GDAX.BTC-USD,D,20210415,000000,63229.0400000
GDAX.BTC-USD,D,20210416,000000,61427.2700000
GDAX.BTC-USD,D,20210417,000000,60058.8600000
GDAX.BTC-USD,D,20210418,000000,56274.4100000
GDAX.BTC-USD,D,20210419,000000,55696.8300000
GDAX.BTC-USD,D,20210420,000000,56499.2900000
GDAX.BTC-USD,D,20210421,000000,53800.8600000
GDAX.BTC-USD,D,20210422,000000,51701.5900000
GDAX.BTC-USD,D,20210423,000000,51187.2700000
GDAX.BTC-USD,D,20210424,000000,50089.1500000
GDAX.BTC-USD,D,20210425,000000,49121.0000000
GDAX.BTC-USD,D,20210426,000000,54053.6000000
GDAX.BTC-USD,D,20210427,000000,55069.6200000
GDAX.BTC-USD,D,20210428,000000,54894.0300000
GDAX.BTC-USD,D,20210429,000000,53580.0000000
GDAX.BTC-USD,D,20210430,000000,57798.7700000
GDAX.BTC-USD,D,20210501,000000,57859.2800000
GDAX.BTC-USD,D,20210502,000000,56625.2000000
GDAX.BTC-USD,D,20210503,000000,57212.7300000
GDAX.BTC-USD,D,20210504,000000,53241.9200000
GDAX.BTC-USD,D,20210505,000000,57515.6900000
GDAX.BTC-USD,D,20210506,000000,56440.6600000
GDAX.BTC-USD,D,20210507,000000,57380.3900000
GDAX.BTC-USD,D,20210508,000000,58958.0500000
GDAX.BTC-USD,D,20210509,000000,58312.5700000
GDAX.BTC-USD,D,20210510,000000,55866.4100000
GDAX.BTC-USD,D,20210511,000000,56753.1900000
GDAX.BTC-USD,D,20210512,000000,49498.7700000
GDAX.BTC-USD,D,20210513,000000,49690.1100000
GDAX.BTC-USD,D,20210514,000000,49893.4800000
GDAX.BTC-USD,D,20210515,000000,46775.5100000
GDAX.BTC-USD,D,20210516,000000,46450.7900000
GDAX.BTC-USD,D,20210517,000000,43580.5000000
GDAX.BTC-USD,D,20210518,000000,42857.1500000
GDAX.BTC-USD,D,20210519,000000,36731.7500000
GDAX.BTC-USD,D,20210520,000000,40623.3300000
GDAX.BTC-USD,D,20210521,000000,37340.7700000
GDAX.BTC-USD,D,20210522,000000,37476.8300000
GDAX.BTC-USD,D,20210523,000000,34758.6700000
GDAX.BTC-USD,D,20210524,000000,38878.5600000
GDAX.BTC-USD,D,20210525,000000,38361.8100000
GDAX.BTC-USD,D,20210526,000000,39293.2300000
GDAX.BTC-USD,D,20210527,000000,38556.8800000
GDAX.BTC-USD,D,20210528,000000,35680.4700000
GDAX.BTC-USD,D,20210529,000000,34627.8200000
GDAX.BTC-USD,D,20210530,000000,35669.4400000
GDAX.BTC-USD,D,20210531,000000,37279.3100000
GDAX.BTC-USD,D,20210601,000000,36685.0000000
GDAX.BTC-USD,D,20210602,000000,37577.9100000
GDAX.BTC-USD,D,20210603,000000,39248.5500000
GDAX.BTC-USD,D,20210604,000000,36856.5200000
GDAX.BTC-USD,D,20210605,000000,35539.4900000
GDAX.BTC-USD,D,20210606,000000,35800.4800000
GDAX.BTC-USD,D,20210607,000000,33575.9100000
GDAX.BTC-USD,D,20210608,000000,33402.1300000
GDAX.BTC-USD,D,20210609,000000,37403.8600000
GDAX.BTC-USD,D,20210610,000000,36694.0500000
GDAX.BTC-USD,D,20210611,000000,37338.4400000
GDAX.BTC-USD,D,20210612,000000,35557.3300000
GDAX.BTC-USD,D,20210613,000000,39015.2400000
GDAX.BTC-USD,D,20210614,000000,40539.4700000
GDAX.BTC-USD,D,20210615,000000,40162.3700000
GDAX.BTC-USD,D,20210616,000000,38351.0000000
GDAX.BTC-USD,D,20210617,000000,38095.1700000
GDAX.BTC-USD,D,20210618,000000,35841.8100000
GDAX.BTC-USD,D,20210619,000000,35484.7900000
GDAX.BTC-USD,D,20210620,000000,35585.7800000
GDAX.BTC-USD,D,20210621,000000,31609.8200000
GDAX.BTC-USD,D,20210622,000000,32538.3700000
GDAX.BTC-USD,D,20210623,000000,33688.3500000
GDAX.BTC-USD,D,20210624,000000,34654.5800000
GDAX.BTC-USD,D,20210625,000000,31594.6300000
GDAX.BTC-USD,D,20210626,000000,32275.1900000
GDAX.BTC-USD,D,20210627,000000,34709.2300000
GDAX.BTC-USD,D,20210628,000000,34493.2200000
GDAX.BTC-USD,D,20210629,000000,35904.2800000
GDAX.BTC-USD,D,20210630,000000,35060.0000000
GDAX.BTC-USD,D,20210701,000000,33516.1100000
GDAX.BTC-USD,D,20210702,000000,33805.0200000
GDAX.BTC-USD,D,20210703,000000,34682.1600000
GDAX.BTC-USD,D,20210704,000000,35284.0500000
GDAX.BTC-USD,D,20210705,000000,33697.7800000
GDAX.BTC-USD,D,20210706,000000,34225.7300000
GDAX.BTC-USD,D,20210707,000000,33878.5600000
GDAX.BTC-USD,D,20210708,000000,32875.9500000
GDAX.BTC-USD,D,20210709,000000,33824.2600000
GDAX.BTC-USD,D,20210710,000000,33515.3500000
GDAX.BTC-USD,D,20210711,000000,34259.2300000
GDAX.BTC-USD,D,20210712,000000,33091.1000000
GDAX.BTC-USD,D,20210713,000000,32734.1400000
GDAX.BTC-USD,D,20210714,000000,32816.3900000
GDAX.BTC-USD,D,20210715,000000,31868.6800000
GDAX.BTC-USD,D,20210716,000000,31388.0600000
GDAX.BTC-USD,D,20210717,000000,31533.9100000
GDAX.BTC-USD,D,20210718,000000,31788.2500000
GDAX.BTC-USD,D,20210719,000000,30842.0300000
GDAX.BTC-USD,D,20210720,000000,29796.1600000
GDAX.BTC-USD,D,20210721,000000,32135.1900000
GDAX.BTC-USD,D,20210722,000000,32287.7400000
GDAX.BTC-USD,D,20210723,000000,33647.2600000
GDAX.BTC-USD,D,20210724,000000,34283.0100000
GDAX.BTC-USD,D,20210725,000000,35428.2600000
GDAX.BTC-USD,D,20210726,000000,37262.7700000
GDAX.BTC-USD,D,20210727,000000,39470.4800000
GDAX.BTC-USD,D,20210728,000000,40035.1000000
GDAX.BTC-USD,D,20210729,000000,40039.4400000
GDAX.BTC-USD,D,20210730,000000,42237.9500000
GDAX.BTC-USD,D,20210731,000000,41495.0100000
GDAX.BTC-USD,D,20210801,000000,39865.4100000
GDAX.BTC-USD,D,20210802,000000,39149.5900000
GDAX.BTC-USD,D,20210803,000000,38191.4400000
GDAX.BTC-USD,D,20210804,000000,39722.4100000
GDAX.BTC-USD,D,20210805,000000,40888.7400000
GDAX.BTC-USD,D,20210806,000000,42869.5800000
GDAX.BTC-USD,D,20210807,000000,44637.3400000
GDAX.BTC-USD,D,20210808,000000,43829.1400000
GDAX.BTC-USD,D,20210809,000000,46285.4800000
GDAX.BTC-USD,D,20210810,000000,45595.6600000
GDAX.BTC-USD,D,20210811,000000,45553.4900000
GDAX.BTC-USD,D,20210812,000000,44422.1400000
GDAX.BTC-USD,D,20210813,000000,47833.6400000
GDAX.BTC-USD,D,20210814,000000,47109.6500000
GDAX.BTC-USD,D,20210815,000000,47014.4900000
GDAX.BTC-USD,D,20210816,000000,45902.4600000
GDAX.BTC-USD,D,20210817,000000,44671.5800000
GDAX.BTC-USD,D,20210818,000000,44707.9800000
GDAX.BTC-USD,D,20210819,000000,46765.8700000
GDAX.BTC-USD,D,20210820,000000,49342.4000000
GDAX.BTC-USD,D,20210821,000000,48867.0200000
GDAX.BTC-USD,D,20210822,000000,49284.6300000
GDAX.BTC-USD,D,20210823,000000,49506.5000000
GDAX.BTC-USD,D,20210824,000000,47682.4500000
GDAX.BTC-USD,D,20210825,000000,48987.3300000
GDAX.BTC-USD,D,20210826,000000,46851.4700000
GDAX.BTC-USD,D,20210827,000000,49077.5700000
GDAX.BTC-USD,D,20210828,000000,48942.9400000
GDAX.BTC-USD,D,20210829,000000,48802.5800000
GDAX.BTC-USD,D,20210830,000000,46993.7100000
GDAX.BTC-USD,D,20210831,000000,47112.5000000
GDAX.BTC-USD,D,20210901,000000,48839.8600000
GDAX.BTC-USD,D,20210902,000000,49279.3700000
GDAX.BTC-USD,D,20210903,000000,50025.0000000
GDAX.BTC-USD,D,20210904,000000,49942.9800000
GDAX.BTC-USD,D,20210905,000000,51789.1700000
GDAX.BTC-USD,D,20210906,000000,52698.8100000
GDAX.BTC-USD,D,20210907,000000,46894.5000000
GDAX.BTC-USD,D,20210908,000000,46060.3600000
GDAX.BTC-USD,D,20210909,000000,46400.0000000
GDAX.BTC-USD,D,20210910,000000,44851.4500000
GDAX.BTC-USD,D,20210911,000000,45171.8300000
GDAX.BTC-USD,D,20210912,000000,46024.2300000
GDAX.BTC-USD,D,20210913,000000,44947.7200000
GDAX.BTC-USD,D,20210914,000000,47127.2200000
GDAX.BTC-USD,D,20210915,000000,48148.1200000
GDAX.BTC-USD,D,20210916,000000,47753.1600000
GDAX.BTC-USD,D,20210917,000000,47303.5000000
GDAX.BTC-USD,D,20210918,000000,48314.5600000
GDAX.BTC-USD,D,20210919,000000,47255.9200000
GDAX.BTC-USD,D,20210920,000000,43012.9700000
GDAX.BTC-USD,D,20210921,000000,40719.6000000
GDAX.BTC-USD,D,20210922,000000,43575.1000000
GDAX.BTC-USD,D,20210923,000000,44897.5900000
GDAX.BTC-USD,D,20210924,000000,42848.9200000
GDAX.BTC-USD,D,20210925,000000,42705.5100000
GDAX.BTC-USD,D,20210926,000000,43178.0200000
GDAX.BTC-USD,D,20210927,000000,42171.7600000
GDAX.BTC-USD,D,20210928,000000,41026.0700000
GDAX.BTC-USD,D,20210929,000000,41522.1600000
GDAX.BTC-USD,D,20210930,000000,43824.4300000
GDAX.BTC-USD,D,20211001,000000,48165.7600000
GDAX.BTC-USD,D,20211002,000000,47657.6900000
GDAX.BTC-USD,D,20211003,000000,48233.9900000
GDAX.BTC-USD,D,20211004,000000,49245.5400000
GDAX.BTC-USD,D,20211005,000000,51493.9900000
GDAX.BTC-USD,D,20211006,000000,55339.4800000
GDAX.BTC-USD,D,20211007,000000,53797.8200000
GDAX.BTC-USD,D,20211008,000000,53963.8200000
GDAX.BTC-USD,D,20211009,000000,54962.2900000
GDAX.BTC-USD,D,20211010,000000,54690.5300000
GDAX.BTC-USD,D,20211011,000000,57487.4400000
GDAX.BTC-USD,D,20211012,000000,56005.1000000
GDAX.BTC-USD,D,20211013,000000,57367.3200000
GDAX.BTC-USD,D,20211014,000000,57359.5100000
GDAX.BTC-USD,D,20211015,000000,61695.3900000
GDAX.BTC-USD,D,20211016,000000,60877.4200000
GDAX.BTC-USD,D,20211017,000000,61527.1100000
GDAX.BTC-USD,D,20211018,000000,62042.4100000
GDAX.BTC-USD,D,20211019,000000,64303.1400000
GDAX.BTC-USD,D,20211020,000000,66026.5400000
GDAX.BTC-USD,D,20211021,000000,62204.0200000
GDAX.BTC-USD,D,20211022,000000,60687.6400000
GDAX.BTC-USD,D,20211023,000000,61300.0100000
GDAX.BTC-USD,D,20211024,000000,60854.4800000
GDAX.BTC-USD,D,20211025,000000,63083.5400000
GDAX.BTC-USD,D,20211026,000000,60337.6200000
GDAX.BTC-USD,D,20211027,000000,58455.4700000
GDAX.BTC-USD,D,20211028,000000,60591.6500000
GDAX.BTC-USD,D,20211029,000000,62276.7200000
GDAX.BTC-USD,D,20211030,000000,61892.4100000
GDAX.BTC-USD,D,20211031,000000,61343.6800000
GDAX.BTC-USD,D,20211101,000000,60949.5400000
GDAX.BTC-USD,D,20211102,000000,63266.5100000
GDAX.BTC-USD,D,20211103,000000,62935.4100000
GDAX.BTC-USD,D,20211104,000000,61444.5000000
GDAX.BTC-USD,D,20211105,000000,61006.1500000
GDAX.BTC-USD,D,20211106,000000,61539.3100000
GDAX.BTC-USD,D,20211107,000000,63309.1300000
GDAX.BTC-USD,D,20211108,000000,67554.8400000
GDAX.BTC-USD,D,20211109,000000,66944.6600000
GDAX.BTC-USD,D,20211110,000000,64912.2000000
GDAX.BTC-USD,D,20211111,000000,64807.5900000
GDAX.BTC-USD,D,20211112,000000,64147.9000000
GDAX.BTC-USD,D,20211113,000000,64400.0100000
GDAX.BTC-USD,D,20211114,000000,65505.0200000
GDAX.BTC-USD,D,20211115,000000,63624.5900000
GDAX.BTC-USD,D,20211116,000000,60107.9800000
GDAX.BTC-USD,D,20211117,000000,60351.5100000
GDAX.BTC-USD,D,20211118,000000,56898.0000000
GDAX.BTC-USD,D,20211119,000000,58122.1600000
GDAX.BTC-USD,D,20211120,000000,59760.7600000
GDAX.BTC-USD,D,20211121,000000,58671.2100000
GDAX.BTC-USD,D,20211122,000000,56280.8100000
GDAX.BTC-USD,D,20211123,000000,57566.8500000
GDAX.BTC-USD,D,20211124,000000,57162.6600000
GDAX.BTC-USD,D,20211125,000000,58987.2700000
GDAX.BTC-USD,D,20211126,000000,53757.6700000
GDAX.BTC-USD,D,20211127,000000,54759.0500000
GDAX.BTC-USD,D,20211128,000000,57317.1700000
GDAX.BTC-USD,D,20211129,000000,57838.0600000
GDAX.BTC-USD,D,20211130,000000,56987.9700000
GDAX.BTC-USD,D,20211201,000000,57226.5000000
GDAX.BTC-USD,D,20211202,000000,56521.4600000
GDAX.BTC-USD,D,20211203,000000,53638.0400000
GDAX.BTC-USD,D,20211204,000000,49241.1200000
GDAX.BTC-USD,D,20211205,000000,49484.2200000
GDAX.BTC-USD,D,20211206,000000,50529.5600000
GDAX.BTC-USD,D,20211207,000000,50625.4800000
GDAX.BTC-USD,D,20211208,000000,50519.6800000
GDAX.BTC-USD,D,20211209,000000,47568.4300000
GDAX.BTC-USD,D,20211210,000000,47170.9400000
GDAX.BTC-USD,D,20211211,000000,49407.7500000
GDAX.BTC-USD,D,20211212,000000,50089.6400000
GDAX.BTC-USD,D,20211213,000000,46727.8900000
GDAX.BTC-USD,D,20211214,000000,48367.4300000
GDAX.BTC-USD,D,20211215,000000,48884.7800000
GDAX.BTC-USD,D,20211216,000000,47634.2200000
GDAX.BTC-USD,D,20211217,000000,46166.5000000
GDAX.BTC-USD,D,20211218,000000,46859.4600000
GDAX.BTC-USD,D,20211219,000000,46687.1900000
GDAX.BTC-USD,D,20211220,000000,46926.0700000
GDAX.BTC-USD,D,20211221,000000,48914.7000000
GDAX.BTC-USD,D,20211222,000000,48608.6200000
GDAX.BTC-USD,D,20211223,000000,50842.2000000
GDAX.BTC-USD,D,20211224,000000,50851.3800000
GDAX.BTC-USD,D,20211225,000000,50428.3100000
GDAX.BTC-USD,D,20211226,000000,50801.7900000
GDAX.BTC-USD,D,20211227,000000,50717.7700000
GDAX.BTC-USD,D,20211228,000000,47543.0900000
GDAX.BTC-USD,D,20211229,000000,46471.2400000
GDAX.BTC-USD,D,20211230,000000,47122.0800000
GDAX.BTC-USD,D,20211231,000000,46211.2400000
GDAX.BTC-USD,D,20220101,000000,47733.4300000
GDAX.BTC-USD,D,20220102,000000,47299.0700000
GDAX.BTC-USD,D,20220103,000000,46459.5600000
GDAX.BTC-USD,D,20220104,000000,45814.6100000
GDAX.BTC-USD,D,20220105,000000,43436.0400000
GDAX.BTC-USD,D,20220106,000000,43083.7600000
GDAX.BTC-USD,D,20220107,000000,41565.1800000
GDAX.BTC-USD,D,20220108,000000,41684.8400000
GDAX.BTC-USD,D,20220109,000000,41876.5200000
GDAX.BTC-USD,D,20220110,000000,41824.0700000
GDAX.BTC-USD,D,20220111,000000,42753.4400000
GDAX.BTC-USD,D,20220112,000000,43920.3700000
GDAX.BTC-USD,D,20220113,000000,42581.6500000
GDAX.BTC-USD,D,20220114,000000,43090.7200000
GDAX.BTC-USD,D,20220115,000000,43098.2000000
GDAX.BTC-USD,D,20220116,000000,43104.3400000
GDAX.BTC-USD,D,20220117,000000,42218.0100000
GDAX.BTC-USD,D,20220118,000000,42369.7400000
GDAX.BTC-USD,D,20220119,000000,41674.2700000
GDAX.BTC-USD,D,20220120,000000,40670.9700000
GDAX.BTC-USD,D,20220121,000000,36456.9400000
GDAX.BTC-USD,D,20220122,000000,35066.4300000
GDAX.BTC-USD,D,20220123,000000,36282.4700000
GDAX.BTC-USD,D,20220124,000000,36693.3200000
GDAX.BTC-USD,D,20220125,000000,36980.0000000
GDAX.BTC-USD,D,20220126,000000,36840.6300000
GDAX.BTC-USD,D,20220127,000000,37188.3700000
GDAX.BTC-USD,D,20220128,000000,37741.9000000
GDAX.BTC-USD,D,20220129,000000,38191.1000000
GDAX.BTC-USD,D,20220130,000000,37901.3500000
GDAX.BTC-USD,D,20220131,000000,38491.9300000
GDAX.BTC-USD,D,20220201,000000,38716.8800000
GDAX.BTC-USD,D,20220202,000000,36923.3900000
GDAX.BTC-USD,D,20220203,000000,37329.9100000
GDAX.BTC-USD,D,20220204,000000,41614.6400000
GDAX.BTC-USD,D,20220205,000000,41404.8500000
GDAX.BTC-USD,D,20220206,000000,42415.1600000
GDAX.BTC-USD,D,20220207,000000,43868.0700000
GDAX.BTC-USD,D,20220208,000000,44085.5900000
GDAX.BTC-USD,D,20220209,000000,44416.3500000
GDAX.BTC-USD,D,20220210,000000,43527.7100000
GDAX.BTC-USD,D,20220211,000000,42386.4700000
GDAX.BTC-USD,D,20220212,000000,42244.9700000
GDAX.BTC-USD,D,20220213,000000,42074.9900000
GDAX.BTC-USD,D,20220214,000000,42548.7100000
GDAX.BTC-USD,D,20220215,000000,44583.5200000
GDAX.BTC-USD,D,20220216,000000,43895.5600000
GDAX.BTC-USD,D,20220217,000000,42398.4500000
